Tag,Burn_y_n,Patch,Location,grass_photo,needle_photo,GRASS_LOAD,NEEDLE_LOAD,TEN_HOUR,TotalFF,Totalclip,loggerSN.x,burn_during_Fire,RES_TIME,Max_Temp,Ave_Temp,date,temp_dose,FMC,Trees_5m_density,Tree_5m_MAXht,Transect_Total_Treecounts,loggerSN.y,InBarkBurn,RESTIMEBark,MaxTempBark,AveTempBark,TempDoseBark
13,yes,P,10,0,4,NA,NA,NA,NA,NA,3P-10.cs,TRUE,138,472.47,127.75,44260,17630.09,26.12%,4,10,9,3P-10B.c,FALSE,0,33,22.5,0
13,yes,S,10,3,1,NA,NA,NA,NA,NA,3S-10.cs,TRUE,66,246.1,68.94,44260,4550.18,19.19%,1,5.5,1,3S-10B.c,FALSE,0,39,30,0
13,yes,P,11,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,11,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,12,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,12,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,13,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,13,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,14,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,14,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,15,0,1,NA,NA,NA,NA,NA,3P-15.cs,TRUE,110,226.47,89.05,44260,9796.02,32.58%,2,9,9,NA,NA,NA,NA,NA,NA
13,yes,S,15,4,1,NA,NA,NA,NA,NA,3S-15.cs,TRUE,42,499.91,188.59,44260,7920.68,24.47%,0,NA,1,NA,NA,NA,NA,NA,NA
13,yes,P,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,16,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,17,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,18,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,18,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,19,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,S,19,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,yes,P,20,0,4,NA,NA,NA,NA,NA,3P-20.cs,TRUE,104,358.79,132.7,44260,13801.13,16.20%,1,6.5,9,NA,NA,NA,NA,NA,NA
13,yes,S,20,4,2,NA,NA,NA,NA,NA,3S-20.cs,TRUE,104,295.79,122.62,44260,12752.98,14.60%,0,NA,1,NA,NA,NA,NA,NA,NA
14,yes,P,1,2,1,NA,NA,NA,NA,NA,5P-1.csv,TRUE,129,636.56,143.8,44265,18550.33,27.11%,0,NA,12,NA,NA,NA,NA,NA,NA
14,yes,S,1,4,0.5,NA,NA,NA,NA,NA,5S-1.csv,TRUE,63,406.39,134.55,44265,8476.92,13.26%,0,NA,1,NA,NA,NA,NA,NA,NA
14,yes,P,2,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,3,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,3,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,4,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,4,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,5,3,0,NA,NA,NA,NA,NA,5P-5.csv,TRUE,90,793.73,195.39,44265,17584.9,10.59%,2,2.25,12,NA,NA,NA,NA,NA,NA
14,yes,S,5,4,1,NA,NA,NA,NA,NA,5S-5.csv,TRUE,94,948.91,217.37,44265,20433,7.16%,0,NA,1,NA,NA,NA,NA,NA,NA
14,yes,P,6,4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,7,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,8,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,8,2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,9,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,9,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,10,4,0,NA,NA,NA,NA,NA,5P-10.cs,TRUE,104,438.89,108.58,44265,11291.93,10.26%,7,3,12,5P-10B.c,TRUE,144,43.86,42.04652778,6054.7
14,yes,S,10,3.5,2,NA,NA,NA,NA,NA,5S-10.cs,TRUE,824,51.88,45.68,44264,37637.65,18.67%,1,1,1,5S-10B.c,TRUE,530,87.06,46.2205283,24496.88
14,yes,P,11,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,11,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,12,3,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,13,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,13,3.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,14,2,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,14,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,15,4,1,NA,NA,NA,NA,NA,5P-15.cs,TRUE,116,665.37,183.9,44265,9722.44,11.03%,2,1.75,12,NA,NA,NA,NA,NA,NA
14,yes,S,15,4,0.5,NA,NA,NA,NA,NA,5S-15.cs,TRUE,103,662.62,131.02,44265,13495.25,17.62%,0,NA,1,NA,NA,NA,NA,NA,NA
14,yes,P,16,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,16,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,17,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,18,1.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,18,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,19,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,S,19,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,yes,P,20,3,4,NA,NA,NA,NA,NA,5P-20.cs,TRUE,79,387.6,95.29,44265,7528.3,10.29%,1,1,12,NA,NA,NA,NA,NA,NA
14,yes,S,20,4,0.5,NA,NA,NA,NA,NA,5S-20.cs,TRUE,23,294.59,73.92,44265,1700.26,17.62%,0,NA,1,NA,NA,NA,NA,NA,NA
15,yes,P,1,2.5,1,NA,NA,NA,NA,NA,6P-1.csv,TRUE,114,447.22,122.06,44266,13915.15,6.24%,0,NA,10,NA,NA,NA,NA,NA,NA
15,yes,S,1,4,1,NA,NA,NA,NA,NA,6S-1.csv,TRUE,138,437.1,99.63,44266,13749.34,9.15%,0,NA,1,NA,NA,NA,NA,NA,NA
15,yes,P,2,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,3,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,5,2,1,NA,NA,NA,NA,NA,6P-5.csv,TRUE,108,924.12,192.04,44266,20739.78,15.17%,0,NA,10,NA,NA,NA,NA,NA,NA
15,yes,S,5,2,1,NA,NA,NA,NA,NA,6S-5.csv,TRUE,166,500.47,125.42,44266,20819.58,6.88%,0,NA,1,NA,NA,NA,NA,NA,NA
15,yes,P,6,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,6,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,7,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,7,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,8,2.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,8,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,9,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,10,1,4,NA,NA,NA,NA,NA,6P-10.cs,TRUE,111,1080.48,265.41,44266,29460.29,10.79%,10,3,10,6p-10BNO,FALSE,0,35,17,0
15,yes,S,10,4,2,NA,NA,NA,NA,NA,6S-10.cs,TRUE,286,445.61,112.91,44266,32292.11,9.74%,1,2.25,1,6S-10B.c,TRUE,307,788.97,144.277557,44293.21
15,yes,P,11,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,11,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,12,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,12,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,13,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,13,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,14,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,14,1.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,15,1.5,1.5,NA,NA,NA,NA,NA,6P-15.cs,TRUE,157,393.16,83.57,44266,13119.95,6.82%,0,NA,10,NA,NA,NA,NA,NA,NA
15,yes,S,15,2,0.5,NA,NA,NA,NA,NA,6S-15.cs,TRUE,146,459.32,109.47,44266,15983.32,14.43%,0,NA,1,NA,NA,NA,NA,NA,NA
15,yes,P,16,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,16,2.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,17,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,18,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,18,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,19,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,S,19,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,yes,P,20,2.5,0,NA,NA,NA,NA,NA,6P-20.cs,TRUE,347,280.69,60.52,44266,10706.61,11.11%,0,NA,10,NA,NA,NA,NA,NA,NA
15,yes,S,20,3,0,NA,NA,NA,NA,NA,6S-20.cs,TRUE,83,638.39,180.3,44266,14965.09,9.15%,0,NA,1,NA,NA,NA,NA,NA,NA
16,yes,P,1,2.5,2,NA,NA,NA,NA,NA,7P-1.csv,TRUE,121,291.82,96.71,44278,11702.36,13.26%,2,8,12,NA,NA,NA,NA,NA,NA
16,yes,S,1,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,2,2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,2,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,3,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,3,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,4,2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,5,1.5,4,NA,NA,NA,NA,NA,7P-5.csv,TRUE,125,381.92,108.35,44278,13543.96,9.79%,6,9,12,NA,NA,NA,NA,NA,NA
16,yes,S,5,2.5,3,NA,NA,NA,NA,NA,7S-5.csv,TRUE,119,384.72,113.82,44278,13544.77,10.86%,0,NA,1,NA,NA,NA,NA,NA,NA
16,yes,P,6,0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,7,0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,7,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,8,0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,8,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,9,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,9,1.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,10,1,4,NA,NA,NA,NA,NA,7P-10.cs,TRUE,136,291.36,94.82,44278,12895.8,29.43%,2,12,12,7P-10B.c,TRUE,158,55.19,49.37810127,7801.74
16,yes,S,10,2,4,NA,NA,NA,NA,NA,7S-10.cs,TRUE,152,366.87,116.03,44278,17637.22,8.72%,1,9.5,1,7S-10B.c,TRUE,197,66.08,55.15467005,10865.47
16,yes,P,11,0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,11,2.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,12,0.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,12,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,13,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,13,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,14,2.5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,14,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,15,0.5,4,NA,NA,NA,NA,NA,7P-15.cs,TRUE,115,215.08,90.83,44278,10445.63,37.52%,2,8,12,NA,NA,NA,NA,NA,NA
16,yes,S,15,1.5,4,NA,NA,NA,NA,NA,7S-15.cs,TRUE,128,364.08,110.18,44278,14102.5,8.67%,0,NA,1,NA,NA,NA,NA,NA,NA
16,yes,P,16,0.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,16,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,17,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,17,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,18,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,18,1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,19,0.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,S,19,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,yes,P,20,1,2,NA,NA,NA,NA,NA,7p-20.cs,TRUE,19,88.33,54.43,44278,1034.25,20.61%,0,NA,12,NA,NA,NA,NA,NA,NA
16,yes,S,20,1.5,4,NA,NA,NA,NA,NA,7S-20.cs,TRUE,187,507.29,113.33,44278,21193.58,7.89%,0,NA,1,NA,NA,NA,NA,NA,NA
17,yes,P,1,2.5,2.5,NA,NA,NA,NA,NA,8P-1.csv,TRUE,547,193.41,63.71,44279,34850.81,10.12%,0,NA,16,NA,NA,NA,NA,NA,NA
17,yes,S,1,3,3.5,NA,NA,NA,NA,NA,8S1.csv,TRUE,138,468.07,103.9,44279,14338.26,16.18%,0,NA,1,NA,NA,NA,NA,NA,NA
17,yes,P,2,3,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,2,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,3,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,4,4,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,4,2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,5,3,2,NA,NA,NA,NA,NA,8P-5.csv,TRUE,309,267.65,73.57,44279,22732.52,12.13%,2,1.5,16,NA,NA,NA,NA,NA,NA
17,yes,S,5,1.5,3.5,NA,NA,NA,NA,NA,8S-5.csv,TRUE,171,237.22,80.59,44279,13781.5,15.95%,0,NA,1,NA,NA,NA,NA,NA,NA
17,yes,P,6,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,6,2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,7,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,7,3,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,8,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,8,3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,9,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,9,4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,10,0,4,NA,NA,NA,NA,NA,8P10.csv,TRUE,407,115.03,52.87,44279,21518.82,9.89%,12,2.5,16,8P-10BNO,FALSE,0,30,19.5,0
17,yes,S,10,2,4,NA,NA,NA,NA,NA,8S10.csv,TRUE,226,673.95,132.78,44279,30007.69,9.11%,1,1,1,8S-10B.c,TRUE,1438,77.57,48.94307371,70380.14
17,yes,P,11,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,11,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,P,12,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,yes,S,12,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
